% time spent exploring,episodes,mean 100 episode reward,steps
1,6000,8.7,711806
1,6010,8.9,714362
1,6020,9.3,716534
1,6030,9.4,718760
1,6040,9.3,720907
1,6050,9.8,723424
1,6060,12.8,725715
1,6070,12.3,727164
1,6080,14.4,729540
1,6090,14.5,731762
1,6100,14.4,733442
1,6110,13.9,734716
1,6120,13.7,736892
1,6130,14.1,739048
1,6140,13.9,740769
1,6150,13.2,742618
1,6160,10.4,744811
1,6170,10.5,746571
1,6180,8.3,748603
1,6190,10.4,751272
1,6200,10.8,753598
1,6210,10.8,754945
1,6220,10.6,757033
1,6230,9.8,758561
1,6240,10.8,761500
1,6250,11.1,763456
1,6260,11.2,765293
1,6270,11.3,766767
1,6280,11.2,768239
1,6290,9.0,770644
1,6300,8.7,772705
1,6310,9.0,774835
1,6320,9.6,777268
1,6330,10.3,779980
1,6340,9.4,781433
1,6350,9.2,783597
1,6360,9.0,785598
1,6370,10.7,787942
1,6380,11.0,790108
1,6390,11.1,792995
1,6400,11.6,795467
1,6410,11.6,796926
1,6420,11.0,798813
1,6430,10.5,800374
1,6440,10.4,802228
1,6450,10.8,804246
1,6460,10.8,805804
1,6470,9.4,807324
1,6480,9.5,809640
1,6490,12.1,812387
1,6500,11.7,814507
1,6510,11.8,816660
1,6520,12.5,818879
1,6530,13.2,821629
1,6540,13.8,823935
1,6550,13.9,825995
1,6560,14.3,828375
1,6570,14.5,830553
1,6580,15.0,833145
1,6590,13.4,835220
1,6600,13.8,837745
1,6610,13.9,839726
1,6620,13.2,841601
1,6630,14.3,843432
1,6640,14.4,845957
1,6650,14.4,848803
1,6660,14.1,851268
1,6670,15.8,853425
1,6680,15.3,855871
1,6690,13.7,857645
1,6700,13.2,859430
1,6710,13.3,861997
1,6720,13.2,863747
1,6730,11.7,865767
1,6740,11.4,867924
1,6750,10.8,869563
1,6760,10.6,871519
1,6770,8.4,873302
1,6780,8.0,874963
1,6790,8.0,876811
1,6800,8.1,878976
1,6810,7.9,880778
1,6820,8.1,883057
1,6830,8.1,885687
1,6840,8.2,887838
1,6850,8.8,890529
1,6860,8.8,892530
1,6870,9.1,894356
1,6880,9.7,896791
1,6890,10.1,898789
1,6900,11.8,901344
1,6910,11.6,903201
1,6920,11.4,905120
1,6930,14.2,907995
1,6940,14.6,910741
1,6950,14.8,913129
1,6960,14.5,914881
1,6970,14.8,917662
1,6980,14.5,919694
1,6990,14.6,921704
1,7000,12.9,923885
1,7010,13.3,926310
1,7020,13.6,928295
