game,score,steps
942,-8.0,5760
943,-8.0,4992
944,-14.0,3202
945,-14.0,2879
946,-16.0,3708
947,-2.0,5142
948,-13.0,4317
949,-9.0,8555
950,-16.0,3582
951,-12.0,6651
952,-13.0,6316
953,-11.0,5174
954,-9.0,4524
955,-6.0,4723
956,-6.0,5652
957,-7.0,5359
958,1.0,6308
959,-12.0,5667
960,-13.0,3519
961,-6.0,4055
962,-12.0,6050
963,-12.0,4438
964,-11.0,4325
965,1.0,10780
966,-10.0,6715
967,-17.0,5730
968,1.0,9125
969,-10.0,5839
970,-8.0,5757
971,-1.0,5531
972,-10.0,4488
973,-4.0,7119
974,-10.0,4259
975,-5.0,4944
976,1.0,8616
977,-4.0,6661
978,-13.0,3480
979,-1.0,6761
980,1.0,6125
981,-2.0,5083
982,-11.0,4397
983,-8.0,5720
984,-9.0,4176
985,-14.0,4713
986,-6.0,7379
987,-6.0,6351
988,-9.0,5032
989,-13.0,3931
990,-6.0,7186
991,-9.0,4583
992,-6.0,6851
993,-6.0,7329
994,-15.0,2997
995,-12.0,4886
996,-7.0,6228
997,-9.0,5124
998,-11.0,3366
999,-6.0,7022
1000,-10.0,3308
